Inverse Logarithm Table for GF(2^10)
polynomial    | power 
0110011001 (decimal: 409) | alpha^658 
1100110010 (decimal: 818) | alpha^659 
1001101101 (decimal: 621) | alpha^660 
0011010011 (decimal: 211) | alpha^661 
0110100110 (decimal: 422) | alpha^662 
1101001100 (decimal: 844) | alpha^663 
1010010001 (decimal: 657) | alpha^664 
0100101011 (decimal: 299) | alpha^665 
1001010110 (decimal: 598) | alpha^666 
0010100101 (decimal: 165) | alpha^667 
0101001010 (decimal: 330) | alpha^668 
1010010100 (decimal: 660) | alpha^669 
0100100001 (decimal: 289) | alpha^670 
1001000010 (decimal: 578) | alpha^671 
0010001101 (decimal: 141) | alpha^672 
0100011010 (decimal: 282) | alpha^673 
1000110100 (decimal: 564) | alpha^674 
0001100001 (decimal: 97) | alpha^675 
0011000010 (decimal: 194) | alpha^676 
0110000100 (decimal: 388) | alpha^677 
1100001000 (decimal: 776) | alpha^678 
1000011001 (decimal: 537) | alpha^679 
0000111011 (decimal: 59) | alpha^680 
0001110110 (decimal: 118) | alpha^681 
0011101100 (decimal: 236) | alpha^682 
0111011000 (decimal: 472) | alpha^683 
1110110000 (decimal: 944) | alpha^684 
1101101001 (decimal: 873) | alpha^685 
1011011011 (decimal: 731) | alpha^686 
0110111111 (decimal: 447) | alpha^687 
1101111110 (decimal: 894) | alpha^688 
1011110101 (decimal: 757) | alpha^689 
0111100011 (decimal: 483) | alpha^690 
1111000110 (decimal: 966) | alpha^691 
1110000101 (decimal: 901) | alpha^692 
1100000011 (decimal: 771) | alpha^693 
1000001111 (decimal: 527) | alpha^694 
0000010111 (decimal: 23) | alpha^695 
0000101110 (decimal: 46) | alpha^696 
0001011100 (decimal: 92) | alpha^697 
0010111000 (decimal: 184) | alpha^698 
0101110000 (decimal: 368) | alpha^699 
1011100000 (decimal: 736) | alpha^700 
0111001001 (decimal: 457) | alpha^701 
1110010010 (decimal: 914) | alpha^702 
1100101101 (decimal: 813) | alpha^703 
1001010011 (decimal: 595) | alpha^704 
0010101111 (decimal: 175) | alpha^705 
0101011110 (decimal: 350) | alpha^706 
1010111100 (decimal: 700) | alpha^707 
0101110001 (decimal: 369) | alpha^708 
1011100010 (decimal: 738) | alpha^709 
0111001101 (decimal: 461) | alpha^710 
1110011010 (decimal: 922) | alpha^711 
1100111101 (decimal: 829) | alpha^712 
1001110011 (decimal: 627) | alpha^713 
0011101111 (decimal: 239) | alpha^714 
0111011110 (decimal: 478) | alpha^715 
1110111100 (decimal: 956) | alpha^716 
1101110001 (decimal: 881) | alpha^717 
1011101011 (decimal: 747) | alpha^718 
0111011111 (decimal: 479) | alpha^719 
1110111110 (decimal: 958) | alpha^720 
1101110101 (decimal: 885) | alpha^721 
1011100011 (decimal: 739) | alpha^722 
0111001111 (decimal: 463) | alpha^723 
1110011110 (decimal: 926) | alpha^724 
1100110101 (decimal: 821) | alpha^725 
1001100011 (decimal: 611) | alpha^726 
0011001111 (decimal: 207) | alpha^727 
0110011110 (decimal: 414) | alpha^728 
1100111100 (decimal: 828) | alpha^729 
1001110001 (decimal: 625) | alpha^730 
0011101011 (decimal: 235) | alpha^731 
0111010110 (decimal: 470) | alpha^732 
1110101100 (decimal: 940) | alpha^733 
1101010001 (decimal: 849) | alpha^734 
1010101011 (decimal: 683) | alpha^735 
0101011111 (decimal: 351) | alpha^736 
1010111110 (decimal: 702) | alpha^737 
0101110101 (decimal: 373) | alpha^738 
1011101010 (decimal: 746) | alpha^739 
0111011101 (decimal: 477) | alpha^740 
1110111010 (decimal: 954) | alpha^741 
1101111101 (decimal: 893) | alpha^742 
1011110011 (decimal: 755) | alpha^743 
0111101111 (decimal: 495) | alpha^744 
1111011110 (decimal: 990) | alpha^745 
1110110101 (decimal: 949) | alpha^746 
1101100011 (decimal: 867) | alpha^747 
1011001111 (decimal: 719) | alpha^748 
0110010111 (decimal: 407) | alpha^749 
1100101110 (decimal: 814) | alpha^750 
1001010101 (decimal: 597) | alpha^751 
0010100011 (decimal: 163) | alpha^752 
0101000110 (decimal: 326) | alpha^753 
1010001100 (decimal: 652) | alpha^754 
0100010001 (decimal: 273) | alpha^755 
1000100010 (decimal: 546) | alpha^756 
0001001101 (decimal: 77) | alpha^757 
0010011010 (decimal: 154) | alpha^758 
0100110100 (decimal: 308) | alpha^759 
1001101000 (decimal: 616) | alpha^760 
0011011001 (decimal: 217) | alpha^761 
0110110010 (decimal: 434) | alpha^762 
1101100100 (decimal: 868) | alpha^763 
1011000001 (decimal: 705) | alpha^764 
0110001011 (decimal: 395) | alpha^765 
1100010110 (decimal: 790) | alpha^766 
1000100101 (decimal: 549) | alpha^767 
0001000011 (decimal: 67) | alpha^768 
0010000110 (decimal: 134) | alpha^769 
0100001100 (decimal: 268) | alpha^770 
1000011000 (decimal: 536) | alpha^771 
0000111001 (decimal: 57) | alpha^772 
0001110010 (decimal: 114) | alpha^773 
0011100100 (decimal: 228) | alpha^774 
0111001000 (decimal: 456) | alpha^775 
1110010000 (decimal: 912) | alpha^776 
1100101001 (decimal: 809) | alpha^777 
1001011011 (decimal: 603) | alpha^778 
0010111111 (decimal: 191) | alpha^779 
0101111110 (decimal: 382) | alpha^780 
1011111100 (decimal: 764) | alpha^781 
0111110001 (decimal: 497) | alpha^782 
1111100010 (decimal: 994) | alpha^783 
1111001101 (decimal: 973) | alpha^784 
1110010011 (decimal: 915) | alpha^785 
1100101111 (decimal: 815) | alpha^786 
1001010111 (decimal: 599) | alpha^787 
0010100111 (decimal: 167) | alpha^788 
0101001110 (decimal: 334) | alpha^789 
1010011100 (decimal: 668) | alpha^790 
0100110001 (decimal: 305) | alpha^791 
1001100010 (decimal: 610) | alpha^792 
0011001101 (decimal: 205) | alpha^793 
0110011010 (decimal: 410) | alpha^794 
1100110100 (decimal: 820) | alpha^795 
1001100001 (decimal: 609) | alpha^796 
0011001011 (decimal: 203) | alpha^797 
0110010110 (decimal: 406) | alpha^798 
1100101100 (decimal: 812) | alpha^799 
1001010001 (decimal: 593) | alpha^800 
0010101011 (decimal: 171) | alpha^801 
0101010110 (decimal: 342) | alpha^802 
1010101100 (decimal: 684) | alpha^803 
0101010001 (decimal: 337) | alpha^804 
1010100010 (decimal: 674) | alpha^805 
0101001101 (decimal: 333) | alpha^806 
1010011010 (decimal: 666) | alpha^807 
0100111101 (decimal: 317) | alpha^808 
1001111010 (decimal: 634) | alpha^809 
0011111101 (decimal: 253) | alpha^810 
0111111010 (decimal: 506) | alpha^811 
1111110100 (decimal: 1012) | alpha^812 
1111100001 (decimal: 993) | alpha^813 
1111001011 (decimal: 971) | alpha^814 
1110011111 (decimal: 927) | alpha^815 
1100110111 (decimal: 823) | alpha^816 
1001100111 (decimal: 615) | alpha^817 
0011000111 (decimal: 199) | alpha^818 
0110001110 (decimal: 398) | alpha^819 
1100011100 (decimal: 796) | alpha^820 
1000110001 (decimal: 561) | alpha^821 
0001101011 (decimal: 107) | alpha^822 
0011010110 (decimal: 214) | alpha^823 
0110101100 (decimal: 428) | alpha^824 
1101011000 (decimal: 856) | alpha^825 
1010111001 (decimal: 697) | alpha^826 
0101111011 (decimal: 379) | alpha^827 
1011110110 (decimal: 758) | alpha^828 
0111100101 (decimal: 485) | alpha^829 
1111001010 (decimal: 970) | alpha^830 
1110011101 (decimal: 925) | alpha^831 
1100110011 (decimal: 819) | alpha^832 
1001101111 (decimal: 623) | alpha^833 
0011010111 (decimal: 215) | alpha^834 
0110101110 (decimal: 430) | alpha^835 
1101011100 (decimal: 860) | alpha^836 
1010110001 (decimal: 689) | alpha^837 
0101101011 (decimal: 363) | alpha^838 
1011010110 (decimal: 726) | alpha^839 
0110100101 (decimal: 421) | alpha^840 
1101001010 (decimal: 842) | alpha^841 
1010011101 (decimal: 669) | alpha^842 
0100110011 (decimal: 307) | alpha^843 
1001100110 (decimal: 614) | alpha^844 
0011000101 (decimal: 197) | alpha^845 
0110001010 (decimal: 394) | alpha^846 
1100010100 (decimal: 788) | alpha^847 
1000100001 (decimal: 545) | alpha^848 
0001001011 (decimal: 75) | alpha^849 
0010010110 (decimal: 150) | alpha^850 
0100101100 (decimal: 300) | alpha^851 
1001011000 (decimal: 600) | alpha^852 
0010111001 (decimal: 185) | alpha^853 
0101110010 (decimal: 370) | alpha^854 
1011100100 (decimal: 740) | alpha^855 
0111000001 (decimal: 449) | alpha^856 
1110000010 (decimal: 898) | alpha^857 
1100001101 (decimal: 781) | alpha^858 
1000010011 (decimal: 531) | alpha^859 
0000101111 (decimal: 47) | alpha^860 
0001011110 (decimal: 94) | alpha^861 
0010111100 (decimal: 188) | alpha^862 
0101111000 (decimal: 376) | alpha^863 
1011110000 (decimal: 752) | alpha^864 
0111101001 (decimal: 489) | alpha^865 
1111010010 (decimal: 978) | alpha^866 
1110101101 (decimal: 941) | alpha^867 
1101010011 (decimal: 851) | alpha^868 
1010101111 (decimal: 687) | alpha^869 
0101010111 (decimal: 343) | alpha^870 
1010101110 (decimal: 686) | alpha^871 
0101010101 (decimal: 341) | alpha^872 
1010101010 (decimal: 682) | alpha^873 
0101011101 (decimal: 349) | alpha^874 
1010111010 (decimal: 698) | alpha^875 
0101111101 (decimal: 381) | alpha^876 
1011111010 (decimal: 762) | alpha^877 
0111111101 (decimal: 509) | alpha^878 
1111111010 (decimal: 1018) | alpha^879 
1111111101 (decimal: 1021) | alpha^880 
1111110011 (decimal: 1011) | alpha^881 
1111101111 (decimal: 1007) | alpha^882 
1111010111 (decimal: 983) | alpha^883 
1110100111 (decimal: 935) | alpha^884 
1101000111 (decimal: 839) | alpha^885 
1010000111 (decimal: 647) | alpha^886 
0100000111 (decimal: 263) | alpha^887 
1000001110 (decimal: 526) | alpha^888 
0000010101 (decimal: 21) | alpha^889 
0000101010 (decimal: 42) | alpha^890 
0001010100 (decimal: 84) | alpha^891 
0010101000 (decimal: 168) | alpha^892 
0101010000 (decimal: 336) | alpha^893 
1010100000 (decimal: 672) | alpha^894 
0101001001 (decimal: 329) | alpha^895 
1010010010 (decimal: 658) | alpha^896 
0100101101 (decimal: 301) | alpha^897 
1001011010 (decimal: 602) | alpha^898 
0010111101 (decimal: 189) | alpha^899 
0101111010 (decimal: 378) | alpha^900 
1011110100 (decimal: 756) | alpha^901 
0111100001 (decimal: 481) | alpha^902 
1111000010 (decimal: 962) | alpha^903 
1110001101 (decimal: 909) | alpha^904 
1100010011 (decimal: 787) | alpha^905 
1000101111 (decimal: 559) | alpha^906 
0001010111 (decimal: 87) | alpha^907 
0010101110 (decimal: 174) | alpha^908 
0101011100 (decimal: 348) | alpha^909 
1010111000 (decimal: 696) | alpha^910 
0101111001 (decimal: 377) | alpha^911 
1011110010 (decimal: 754) | alpha^912 
0111101101 (decimal: 493) | alpha^913 
1111011010 (decimal: 986) | alpha^914 
1110111101 (decimal: 957) | alpha^915 
1101110011 (decimal: 883) | alpha^916 
1011101111 (decimal: 751) | alpha^917 
0111010111 (decimal: 471) | alpha^918 
1110101110 (decimal: 942) | alpha^919 
1101010101 (decimal: 853) | alpha^920 
1010100011 (decimal: 675) | alpha^921 
0101001111 (decimal: 335) | alpha^922 
1010011110 (decimal: 670) | alpha^923 
0100110101 (decimal: 309) | alpha^924 
1001101010 (decimal: 618) | alpha^925 
0011011101 (decimal: 221) | alpha^926 
0110111010 (decimal: 442) | alpha^927 
1101110100 (decimal: 884) | alpha^928 
1011100001 (decimal: 737) | alpha^929 
0111001011 (decimal: 459) | alpha^930 
1110010110 (decimal: 918) | alpha^931 
1100100101 (decimal: 805) | alpha^932 
1001000011 (decimal: 579) | alpha^933 
0010001111 (decimal: 143) | alpha^934 
0100011110 (decimal: 286) | alpha^935 
1000111100 (decimal: 572) | alpha^936 
0001110001 (decimal: 113) | alpha^937 
0011100010 (decimal: 226) | alpha^938 
0111000100 (decimal: 452) | alpha^939 
1110001000 (decimal: 904) | alpha^940 
1100011001 (decimal: 793) | alpha^941 
1000111011 (decimal: 571) | alpha^942 
0001111111 (decimal: 127) | alpha^943 
0011111110 (decimal: 254) | alpha^944 
0111111100 (decimal: 508) | alpha^945 
1111111000 (decimal: 1016) | alpha^946 
1111111001 (decimal: 1017) | alpha^947 
1111111011 (decimal: 1019) | alpha^948 
1111111111 (decimal: 1023) | alpha^949 
1111110111 (decimal: 1015) | alpha^950 
1111100111 (decimal: 999) | alpha^951 
1111000111 (decimal: 967) | alpha^952 
1110000111 (decimal: 903) | alpha^953 
1100000111 (decimal: 775) | alpha^954 
1000000111 (decimal: 519) | alpha^955 
0000000111 (decimal:  7) | alpha^956 
0000001110 (decimal: 14) | alpha^957 
0000011100 (decimal: 28) | alpha^958 
0000111000 (decimal: 56) | alpha^959 
0001110000 (decimal: 112) | alpha^960 
0011100000 (decimal: 224) | alpha^961 
0111000000 (decimal: 448) | alpha^962 
1110000000 (decimal: 896) | alpha^963 
1100001001 (decimal: 777) | alpha^964 
1000011011 (decimal: 539) | alpha^965 
0000111111 (decimal: 63) | alpha^966 
0001111110 (decimal: 126) | alpha^967 
0011111100 (decimal: 252) | alpha^968 
0111111000 (decimal: 504) | alpha^969 
1111110000 (decimal: 1008) | alpha^970 
1111101001 (decimal: 1001) | alpha^971 
1111011011 (decimal: 987) | alpha^972 
1110111111 (decimal: 959) | alpha^973 
1101110111 (decimal: 887) | alpha^974 
1011100111 (decimal: 743) | alpha^975 
0111000111 (decimal: 455) | alpha^976 
1110001110 (decimal: 910) | alpha^977 
1100010101 (decimal: 789) | alpha^978 
1000100011 (decimal: 547) | alpha^979 
0001001111 (decimal: 79) | alpha^980 
0010011110 (decimal: 158) | alpha^981 
0100111100 (decimal: 316) | alpha^982 
1001111000 (decimal: 632) | alpha^983 
0011111001 (decimal: 249) | alpha^984 
0111110010 (decimal: 498) | alpha^985 
1111100100 (decimal: 996) | alpha^986 
1111000001 (decimal: 961) | alpha^987 
1110001011 (decimal: 907) | alpha^988 
1100011111 (decimal: 799) | alpha^989 
1000110111 (decimal: 567) | alpha^990 
0001100111 (decimal: 103) | alpha^991 
0011001110 (decimal: 206) | alpha^992 
0110011100 (decimal: 412) | alpha^993 
1100111000 (decimal: 824) | alpha^994 
1001111001 (decimal: 633) | alpha^995 
0011111011 (decimal: 251) | alpha^996 
0111110110 (decimal: 502) | alpha^997 
1111101100 (decimal: 1004) | alpha^998 
1111010001 (decimal: 977) | alpha^999 
1110101011 (decimal: 939) | alpha^1000 
1101011111 (decimal: 863) | alpha^1001 
1010110111 (decimal: 695) | alpha^1002 
0101100111 (decimal: 359) | alpha^1003 
1011001110 (decimal: 718) | alpha^1004 
0110010101 (decimal: 405) | alpha^1005 
1100101010 (decimal: 810) | alpha^1006 
1001011101 (decimal: 605) | alpha^1007 
0010110011 (decimal: 179) | alpha^1008 
0101100110 (decimal: 358) | alpha^1009 
1011001100 (decimal: 716) | alpha^1010 
0110010001 (decimal: 401) | alpha^1011 
1100100010 (decimal: 802) | alpha^1012 
1001001101 (decimal: 589) | alpha^1013 
0010010011 (decimal: 147) | alpha^1014 
0100100110 (decimal: 294) | alpha^1015 
1001001100 (decimal: 588) | alpha^1016 
0010010001 (decimal: 145) | alpha^1017 
0100100010 (decimal: 290) | alpha^1018 
1001000100 (decimal: 580) | alpha^1019 
0010000001 (decimal: 129) | alpha^1020 
0100000010 (decimal: 258) | alpha^1021 
1000000100 (decimal: 516) | alpha^1022 
case(poly)
    10'd0: power = 10'd-1;
    10'd1: power = 10'd0;
    10'd2: power = 10'd1;
    10'd4: power = 10'd2;
    10'd8: power = 10'd3;
    10'd16: power = 10'd4;
    10'd32: power = 10'd5;
    10'd64: power = 10'd6;
    10'd128: power = 10'd7;
    10'd256: power = 10'd8;
    10'd512: power = 10'd9;
    10'd9: power = 10'd10;
    10'd18: power = 10'd11;
    10'd36: power = 10'd12;
    10'd72: power = 10'd13;
    10'd144: power = 10'd14;
    10'd288: power = 10'd15;
    10'd576: power = 10'd16;
    10'd137: power = 10'd17;
    10'd274: power = 10'd18;
    10'd548: power = 10'd19;
    10'd65: power = 10'd20;
    10'd130: power = 10'd21;
    10'd260: power = 10'd22;
    10'd520: power = 10'd23;
    10'd25: power = 10'd24;
    10'd50: power = 10'd25;
    10'd100: power = 10'd26;
    10'd200: power = 10'd27;
    10'd400: power = 10'd28;
    10'd800: power = 10'd29;
    10'd585: power = 10'd30;
    10'd155: power = 10'd31;
    10'd310: power = 10'd32;
    10'd620: power = 10'd33;
    10'd209: power = 10'd34;
    10'd418: power = 10'd35;
    10'd836: power = 10'd36;
    10'd641: power = 10'd37;
    10'd267: power = 10'd38;
    10'd534: power = 10'd39;
    10'd37: power = 10'd40;
    10'd74: power = 10'd41;
    10'd148: power = 10'd42;
    10'd296: power = 10'd43;
    10'd592: power = 10'd44;
    10'd169: power = 10'd45;
    10'd338: power = 10'd46;
    10'd676: power = 10'd47;
    10'd321: power = 10'd48;
    10'd642: power = 10'd49;
    10'd269: power = 10'd50;
    10'd538: power = 10'd51;
    10'd61: power = 10'd52;
    10'd122: power = 10'd53;
    10'd244: power = 10'd54;
    10'd488: power = 10'd55;
    10'd976: power = 10'd56;
    10'd937: power = 10'd57;
    10'd859: power = 10'd58;
    10'd703: power = 10'd59;
    10'd375: power = 10'd60;
    10'd750: power = 10'd61;
    10'd469: power = 10'd62;
    10'd938: power = 10'd63;
    10'd861: power = 10'd64;
    10'd691: power = 10'd65;
    10'd367: power = 10'd66;
    10'd734: power = 10'd67;
    10'd437: power = 10'd68;
    10'd874: power = 10'd69;
    10'd733: power = 10'd70;
    10'd435: power = 10'd71;
    10'd870: power = 10'd72;
    10'd709: power = 10'd73;
    10'd387: power = 10'd74;
    10'd774: power = 10'd75;
    10'd517: power = 10'd76;
    10'd3: power = 10'd77;
    10'd6: power = 10'd78;
    10'd12: power = 10'd79;
    10'd24: power = 10'd80;
    10'd48: power = 10'd81;
    10'd96: power = 10'd82;
    10'd192: power = 10'd83;
    10'd384: power = 10'd84;
    10'd768: power = 10'd85;
    10'd521: power = 10'd86;
    10'd27: power = 10'd87;
    10'd54: power = 10'd88;
    10'd108: power = 10'd89;
    10'd216: power = 10'd90;
    10'd432: power = 10'd91;
    10'd864: power = 10'd92;
    10'd713: power = 10'd93;
    10'd411: power = 10'd94;
    10'd822: power = 10'd95;
    10'd613: power = 10'd96;
    10'd195: power = 10'd97;
    10'd390: power = 10'd98;
    10'd780: power = 10'd99;
    10'd529: power = 10'd100;
    10'd43: power = 10'd101;
    10'd86: power = 10'd102;
    10'd172: power = 10'd103;
    10'd344: power = 10'd104;
    10'd688: power = 10'd105;
    10'd361: power = 10'd106;
    10'd722: power = 10'd107;
    10'd429: power = 10'd108;
    10'd858: power = 10'd109;
    10'd701: power = 10'd110;
    10'd371: power = 10'd111;
    10'd742: power = 10'd112;
    10'd453: power = 10'd113;
    10'd906: power = 10'd114;
    10'd797: power = 10'd115;
    10'd563: power = 10'd116;
    10'd111: power = 10'd117;
    10'd222: power = 10'd118;
    10'd444: power = 10'd119;
    10'd888: power = 10'd120;
    10'd761: power = 10'd121;
    10'd507: power = 10'd122;
    10'd1014: power = 10'd123;
    10'd997: power = 10'd124;
    10'd963: power = 10'd125;
    10'd911: power = 10'd126;
    10'd791: power = 10'd127;
    10'd551: power = 10'd128;
    10'd71: power = 10'd129;
    10'd142: power = 10'd130;
    10'd284: power = 10'd131;
    10'd568: power = 10'd132;
    10'd121: power = 10'd133;
    10'd242: power = 10'd134;
    10'd484: power = 10'd135;
    10'd968: power = 10'd136;
    10'd921: power = 10'd137;
    10'd827: power = 10'd138;
    10'd639: power = 10'd139;
    10'd247: power = 10'd140;
    10'd494: power = 10'd141;
    10'd988: power = 10'd142;
    10'd945: power = 10'd143;
    10'd875: power = 10'd144;
    10'd735: power = 10'd145;
    10'd439: power = 10'd146;
    10'd878: power = 10'd147;
    10'd725: power = 10'd148;
    10'd419: power = 10'd149;
    10'd838: power = 10'd150;
    10'd645: power = 10'd151;
    10'd259: power = 10'd152;
    10'd518: power = 10'd153;
    10'd5: power = 10'd154;
    10'd10: power = 10'd155;
    10'd20: power = 10'd156;
    10'd40: power = 10'd157;
    10'd80: power = 10'd158;
    10'd160: power = 10'd159;
    10'd320: power = 10'd160;
    10'd640: power = 10'd161;
    10'd265: power = 10'd162;
    10'd530: power = 10'd163;
    10'd45: power = 10'd164;
    10'd90: power = 10'd165;
    10'd180: power = 10'd166;
    10'd360: power = 10'd167;
    10'd720: power = 10'd168;
    10'd425: power = 10'd169;
    10'd850: power = 10'd170;
    10'd685: power = 10'd171;
    10'd339: power = 10'd172;
    10'd678: power = 10'd173;
    10'd325: power = 10'd174;
    10'd650: power = 10'd175;
    10'd285: power = 10'd176;
    10'd570: power = 10'd177;
    10'd125: power = 10'd178;
    10'd250: power = 10'd179;
    10'd500: power = 10'd180;
    10'd1000: power = 10'd181;
    10'd985: power = 10'd182;
    10'd955: power = 10'd183;
    10'd895: power = 10'd184;
    10'd759: power = 10'd185;
    10'd487: power = 10'd186;
    10'd974: power = 10'd187;
    10'd917: power = 10'd188;
    10'd803: power = 10'd189;
    10'd591: power = 10'd190;
    10'd151: power = 10'd191;
    10'd302: power = 10'd192;
    10'd604: power = 10'd193;
    10'd177: power = 10'd194;
    10'd354: power = 10'd195;
    10'd708: power = 10'd196;
    10'd385: power = 10'd197;
    10'd770: power = 10'd198;
    10'd525: power = 10'd199;
    10'd19: power = 10'd200;
    10'd38: power = 10'd201;
    10'd76: power = 10'd202;
    10'd152: power = 10'd203;
    10'd304: power = 10'd204;
    10'd608: power = 10'd205;
    10'd201: power = 10'd206;
    10'd402: power = 10'd207;
    10'd804: power = 10'd208;
    10'd577: power = 10'd209;
    10'd139: power = 10'd210;
    10'd278: power = 10'd211;
    10'd556: power = 10'd212;
    10'd81: power = 10'd213;
    10'd162: power = 10'd214;
    10'd324: power = 10'd215;
    10'd648: power = 10'd216;
    10'd281: power = 10'd217;
    10'd562: power = 10'd218;
    10'd109: power = 10'd219;
    10'd218: power = 10'd220;
    10'd436: power = 10'd221;
    10'd872: power = 10'd222;
    10'd729: power = 10'd223;
    10'd443: power = 10'd224;
    10'd886: power = 10'd225;
    10'd741: power = 10'd226;
    10'd451: power = 10'd227;
    10'd902: power = 10'd228;
    10'd773: power = 10'd229;
    10'd515: power = 10'd230;
    10'd15: power = 10'd231;
    10'd30: power = 10'd232;
    10'd60: power = 10'd233;
    10'd120: power = 10'd234;
    10'd240: power = 10'd235;
    10'd480: power = 10'd236;
    10'd960: power = 10'd237;
    10'd905: power = 10'd238;
    10'd795: power = 10'd239;
    10'd575: power = 10'd240;
    10'd119: power = 10'd241;
    10'd238: power = 10'd242;
    10'd476: power = 10'd243;
    10'd952: power = 10'd244;
    10'd889: power = 10'd245;
    10'd763: power = 10'd246;
    10'd511: power = 10'd247;
    10'd1022: power = 10'd248;
    10'd1013: power = 10'd249;
    10'd995: power = 10'd250;
    10'd975: power = 10'd251;
    10'd919: power = 10'd252;
    10'd807: power = 10'd253;
    10'd583: power = 10'd254;
    10'd135: power = 10'd255;
    10'd270: power = 10'd256;
    10'd540: power = 10'd257;
    10'd49: power = 10'd258;
    10'd98: power = 10'd259;
    10'd196: power = 10'd260;
    10'd392: power = 10'd261;
    10'd784: power = 10'd262;
    10'd553: power = 10'd263;
    10'd91: power = 10'd264;
    10'd182: power = 10'd265;
    10'd364: power = 10'd266;
    10'd728: power = 10'd267;
    10'd441: power = 10'd268;
    10'd882: power = 10'd269;
    10'd749: power = 10'd270;
    10'd467: power = 10'd271;
    10'd934: power = 10'd272;
    10'd837: power = 10'd273;
    10'd643: power = 10'd274;
    10'd271: power = 10'd275;
    10'd542: power = 10'd276;
    10'd53: power = 10'd277;
    10'd106: power = 10'd278;
    10'd212: power = 10'd279;
    10'd424: power = 10'd280;
    10'd848: power = 10'd281;
    10'd681: power = 10'd282;
    10'd347: power = 10'd283;
    10'd694: power = 10'd284;
    10'd357: power = 10'd285;
    10'd714: power = 10'd286;
    10'd413: power = 10'd287;
    10'd826: power = 10'd288;
    10'd637: power = 10'd289;
    10'd243: power = 10'd290;
    10'd486: power = 10'd291;
    10'd972: power = 10'd292;
    10'd913: power = 10'd293;
    10'd811: power = 10'd294;
    10'd607: power = 10'd295;
    10'd183: power = 10'd296;
    10'd366: power = 10'd297;
    10'd732: power = 10'd298;
    10'd433: power = 10'd299;
    10'd866: power = 10'd300;
    10'd717: power = 10'd301;
    10'd403: power = 10'd302;
    10'd806: power = 10'd303;
    10'd581: power = 10'd304;
    10'd131: power = 10'd305;
    10'd262: power = 10'd306;
    10'd524: power = 10'd307;
    10'd17: power = 10'd308;
    10'd34: power = 10'd309;
    10'd68: power = 10'd310;
    10'd136: power = 10'd311;
    10'd272: power = 10'd312;
    10'd544: power = 10'd313;
    10'd73: power = 10'd314;
    10'd146: power = 10'd315;
    10'd292: power = 10'd316;
    10'd584: power = 10'd317;
    10'd153: power = 10'd318;
    10'd306: power = 10'd319;
    10'd612: power = 10'd320;
    10'd193: power = 10'd321;
    10'd386: power = 10'd322;
    10'd772: power = 10'd323;
    10'd513: power = 10'd324;
    10'd11: power = 10'd325;
    10'd22: power = 10'd326;
    10'd44: power = 10'd327;
    10'd88: power = 10'd328;
    10'd176: power = 10'd329;
    10'd352: power = 10'd330;
    10'd704: power = 10'd331;
    10'd393: power = 10'd332;
    10'd786: power = 10'd333;
    10'd557: power = 10'd334;
    10'd83: power = 10'd335;
    10'd166: power = 10'd336;
    10'd332: power = 10'd337;
    10'd664: power = 10'd338;
    10'd313: power = 10'd339;
    10'd626: power = 10'd340;
    10'd237: power = 10'd341;
    10'd474: power = 10'd342;
    10'd948: power = 10'd343;
    10'd865: power = 10'd344;
    10'd715: power = 10'd345;
    10'd415: power = 10'd346;
    10'd830: power = 10'd347;
    10'd629: power = 10'd348;
    10'd227: power = 10'd349;
    10'd454: power = 10'd350;
    10'd908: power = 10'd351;
    10'd785: power = 10'd352;
    10'd555: power = 10'd353;
    10'd95: power = 10'd354;
    10'd190: power = 10'd355;
    10'd380: power = 10'd356;
    10'd760: power = 10'd357;
    10'd505: power = 10'd358;
    10'd1010: power = 10'd359;
    10'd1005: power = 10'd360;
    10'd979: power = 10'd361;
    10'd943: power = 10'd362;
    10'd855: power = 10'd363;
    10'd679: power = 10'd364;
    10'd327: power = 10'd365;
    10'd654: power = 10'd366;
    10'd277: power = 10'd367;
    10'd554: power = 10'd368;
    10'd93: power = 10'd369;
    10'd186: power = 10'd370;
    10'd372: power = 10'd371;
    10'd744: power = 10'd372;
    10'd473: power = 10'd373;
    10'd946: power = 10'd374;
    10'd877: power = 10'd375;
    10'd723: power = 10'd376;
    10'd431: power = 10'd377;
    10'd862: power = 10'd378;
    10'd693: power = 10'd379;
    10'd355: power = 10'd380;
    10'd710: power = 10'd381;
    10'd389: power = 10'd382;
    10'd778: power = 10'd383;
    10'd541: power = 10'd384;
    10'd51: power = 10'd385;
    10'd102: power = 10'd386;
    10'd204: power = 10'd387;
    10'd408: power = 10'd388;
    10'd816: power = 10'd389;
    10'd617: power = 10'd390;
    10'd219: power = 10'd391;
    10'd438: power = 10'd392;
    10'd876: power = 10'd393;
    10'd721: power = 10'd394;
    10'd427: power = 10'd395;
    10'd854: power = 10'd396;
    10'd677: power = 10'd397;
    10'd323: power = 10'd398;
    10'd646: power = 10'd399;
    10'd261: power = 10'd400;
    10'd522: power = 10'd401;
    10'd29: power = 10'd402;
    10'd58: power = 10'd403;
    10'd116: power = 10'd404;
    10'd232: power = 10'd405;
    10'd464: power = 10'd406;
    10'd928: power = 10'd407;
    10'd841: power = 10'd408;
    10'd667: power = 10'd409;
    10'd319: power = 10'd410;
    10'd638: power = 10'd411;
    10'd245: power = 10'd412;
    10'd490: power = 10'd413;
    10'd980: power = 10'd414;
    10'd929: power = 10'd415;
